19,-1,363,217,26,59,81.659,-8.6074,-6.2855,0
19,-1,700,285,47.48,107.74,51.326,-11.728,-14.69,0
19,-1,431,184,28.364,64.364,43.025,-6.0173,-6.5176,0
19,-1,733,282,43.462,98.624,25.507,-11.02,-14.983,0
19,-1,355,213,26,59,23.693,-8.4218,-5.963,0
19,-1,359,197,26,59,8.2635,-7.2914,-5.3426,0
20,-1,450,232,36.706,83.294,87.89,-10.084,-9.2924,0
20,-1,361,210,28.364,64.364,72.47,-8.4881,-6.1844,0
20,-1,693,278,47.48,107.74,57.19,-11.491,-14.504,0
20,-1,729,286,40.258,91.355,51.375,-10.926,-14.875,0
20,-1,352,214,28.364,64.364,5.5394,-8.8238,-6.1715,0
21,-1,439,232,36.706,83.294,79.854,-10.174,-9.1043,0
21,-1,360,193,36.706,83.294,76.535,-8.5894,-6.3246,0
21,-1,686,275,43.462,98.624,72.076,-11.046,-14.217,0
21,-1,721,277,36.706,83.294,49.669,-10.237,-14.512,0
21,-1,673,282,43.462,98.624,19.615,-11.435,-14.126,0
22,-1,360,187,36.706,83.294,82.672,-8.1998,-6.0781,0
22,-1,680,275,43.462,98.624,72.728,-11.088,-14.13,0
22,-1,432,224,40.258,91.355,61.105,-10.215,-9.0187,0
22,-1,716,283,36.706,83.294,51.021,-10.547,-14.518,0
22,-1,403,173,26,59,13.896,-5.0064,-5.1485,0
23,-1,360,187,36.706,83.294,85.006,-8.1998,-6.0781,0
23,-1,680,275,43.462,98.624,68.883,-11.088,-14.13,0
23,-1,429,234,33.73,76.541,67.566,-10.006,-8.7494,0
23,-1,716,283,36.706,83.294,42.137,-10.547,-14.518,0
23,-1,666,269,43.462,98.624,29.414,-10.925,-13.84,0
23,-1,395,177,30.979,70.299,28.433,-6.2686,-5.7325,0
23,-1,371,193,36.706,83.294,27.491,-8.4908,-6.5393,0
24,-1,666,269,43.462,98.624,82.623,-10.925,-13.84,0
24,-1,366,187,36.706,83.294,65.386,-8.1454,-6.1975,0
24,-1,700,269,43.462,98.624,43.64,-10.684,-14.34,0
24,-1,390,181,30.979,70.299,41.862,-6.6176,-5.8078,0
24,-1,405,181,61.523,139.61,25.501,-10.614,-8.8749,0
24,-1,653,275,43.462,98.624,23.078,-11.279,-13.738,0
24,-1,580,29,36.706,83.294,6.382,13.912,-2.1372,0
25,-1,661,273,40.258,91.355,64.025,-10.835,-13.707,0
25,-1,366,187,36.706,83.294,58.405,-8.1454,-6.1975,0
25,-1,693,262,43.462,98.624,57.098,-10.417,-14.139,0
25,-1,383,172,33.73,76.541,30.816,-6.4483,-5.5441,0
25,-1,396,171,61.523,139.61,27.557,-10.164,-8.4184,0
26,-1,688,272,36.706,83.294,69.143,-10.243,-13.946,0
26,-1,659,262,43.462,98.624,61.905,-10.662,-13.631,0
26,-1,370,180,40.258,91.355,54.025,-8.1571,-6.3577,0
26,-1,400,198,47.48,107.74,32.128,-9.9172,-8.2074,0
27,-1,688,272,36.706,83.294,66.974,-10.243,-13.946,0
27,-1,370,180,40.258,91.355,62.067,-8.1571,-6.3577,0
27,-1,653,262,43.462,98.624,59.926,-10.705,-13.541,0
27,-1,391,176,56.727,128.73,44.635,-9.8957,-8.104,0
27,-1,666,269,43.462,98.624,4.2799,-10.925,-13.84,0
28,-1,680,261,40.258,91.355,80.722,-10.145,-13.81,0
28,-1,646,262,43.462,98.624,71.49,-10.756,-13.437,0
28,-1,371,181,36.706,83.294,62.959,-7.6955,-6.0459,0
28,-1,407,245,26,59,41.095,-9.8873,-8.1218,0
28,-1,383,187,36.706,83.294,30.038,-7.9916,-6.5348,0
28,-1,659,269,43.462,98.624,7.3601,-10.975,-13.737,0
29,-1,371,181,36.706,83.294,72.144,-7.6955,-6.0459,0
29,-1,633,255,43.462,98.624,66.214,-10.529,-13.127,0
29,-1,400,236,28.364,64.364,45.399,-9.7146,-7.8826,0
29,-1,667,261,40.258,91.355,41.441,-10.24,-13.612,0
29,-1,649,267,40.258,91.355,30.986,-10.65,-13.435,0
29,-1,376,211,40.258,91.355,2.3502,-9.9799,-7.6262,0
30,-1,633,255,43.462,98.624,84.023,-10.529,-13.127,0
30,-1,371,181,36.706,83.294,66.705,-7.6955,-6.0459,0
30,-1,666,249,43.462,98.624,55.886,-10.001,-13.533,0
30,-1,382,211,40.258,91.355,39.813,-9.9288,-7.734,0
30,-1,395,205,40.258,91.355,31.343,-9.4779,-7.7656,0
30,-1,619,262,43.462,98.624,14.693,-10.952,-13.033,0
31,-1,630,261,40.258,91.355,79.176,-10.512,-13.049,0
31,-1,377,181,36.706,83.294,70.743,-7.6406,-6.1673,0
31,-1,659,249,43.462,98.624,60.478,-10.053,-13.425,0
31,-1,396,227,28.364,64.364,57.628,-9.2289,-7.5001,0
31,-1,618,255,40.258,91.355,28.841,-10.317,-12.76,0
31,-1,643,267,40.258,91.355,12.172,-10.694,-13.345,0
32,-1,377,181,36.706,83.294,82.439,-7.6406,-6.1673,0
32,-1,624,255,40.258,91.355,77.611,-10.273,-12.852,0
32,-1,654,255,36.706,83.294,47.531,-9.67,-13.149,0
32,-1,395,224,30.979,70.299,39.117,-9.4049,-7.6053,0
32,-1,612,261,40.258,91.355,35.821,-10.645,-12.774,0
32,-1,383,223,28.364,64.364,6.6518,-9.1032,-7.1132,0
33,-1,613,249,43.462,98.624,94.167,-10.395,-12.716,0
33,-1,377,181,36.706,83.294,74.247,-7.6406,-6.1673,0
33,-1,635,242,47.48,107.74,58.139,-10.312,-13.12,0
33,-1,399,195,43.462,98.624,31.518,-9.2604,-7.7542,0
33,-1,382,205,40.258,91.355,14.433,-9.5895,-7.5284,0
34,-1,612,249,40.258,91.355,81.594,-10.071,-12.556,0
34,-1,376,174,40.258,91.355,70.179,-7.7,-6.2295,0
34,-1,633,242,43.462,98.624,67.614,-9.9053,-12.902,0
34,-1,599,255,40.258,91.355,27.545,-10.459,-12.465,0
34,-1,399,195,43.462,98.624,19.328,-9.2604,-7.7542,0
34,-1,364,180,40.258,91.355,13.356,-8.2114,-6.2388,0
34,-1,382,199,40.258,91.355,12.158,-9.239,-7.316,0
35,-1,630,249,40.258,91.355,82.776,-9.9355,-12.839,0
35,-1,605,249,40.258,91.355,78.187,-10.124,-12.446,0
35,-1,377,181,36.706,83.294,63.693,-7.6406,-6.1673,0
35,-1,618,255,40.258,91.355,41.452,-10.317,-12.76,0
35,-1,366,176,36.706,83.294,21.336,-7.3934,-5.7268,0
35,-1,401,193,40.258,91.355,16.257,-8.7102,-7.4556,0
35,-1,388,176,36.706,83.294,0.013304,-7.1903,-6.179,0
36,-1,626,242,43.462,98.624,86.952,-9.9581,-12.792,0
36,-1,599,242,43.462,98.624,74.299,-10.162,-12.368,0
36,-1,370,174,40.258,91.355,65.639,-7.7548,-6.1086,0
36,-1,382,180,40.258,91.355,35.024,-8.0489,-6.5948,0
36,-1,613,249,43.462,98.624,23.636,-10.395,-12.716,0
36,-1,399,188,43.462,98.624,17.213,-8.8416,-7.5086,0
36,-1,580,29,36.706,83.294,4.9072,13.912,-2.1372,0
37,-1,613,242,43.462,98.624,90.532,-10.056,-12.588,0
37,-1,370,174,40.258,91.355,79.092,-7.7548,-6.1086,0
37,-1,593,242,43.462,98.624,73.454,-10.207,-12.273,0
37,-1,388,181,36.706,83.294,37.523,-7.5402,-6.3893,0
37,-1,626,235,43.462,98.624,30.412,-9.6068,-12.663,0
37,-1,407,193,40.258,91.355,26.49,-8.6577,-7.5686,0
38,-1,592,249,36.706,83.294,83.685,-9.8397,-12.051,0
38,-1,371,176,36.706,83.294,83.571,-7.3471,-5.8298,0
38,-1,390,191,30.979,70.299,69.85,-7.3407,-6.2435,0
38,-1,612,242,40.258,91.355,69.404,-9.7215,-12.424,0
38,-1,407,193,40.258,91.355,21.033,-8.6577,-7.5686,0
38,-1,360,170,36.706,83.294,15.729,-7.0179,-5.3303,0
38,-1,580,255,36.706,83.294,11.943,-10.231,-11.982,0
39,-1,366,176,36.706,83.294,87.195,-7.3934,-5.7268,0
39,-1,587,242,40.258,91.355,79.835,-9.9134,-12.024,0
39,-1,390,191,30.979,70.299,67.691,-7.3407,-6.2435,0
39,-1,606,229,43.462,98.624,65.503,-9.451,-12.225,0
39,-1,574,236,40.258,91.355,18.302,-9.7075,-11.689,0
39,-1,422,187,36.706,83.294,12.563,-7.6412,-7.3029,0
39,-1,580,29,36.706,83.294,5.6046,13.912,-2.1372,0
40,-1,575,238,36.706,83.294,78.048,-9.4004,-11.542,0
40,-1,367,177,33.73,76.541,74.015,-6.9711,-5.4356,0
40,-1,599,236,40.258,91.355,62.967,-9.5131,-12.095,0
40,-1,395,191,30.979,70.299,55.799,-7.2949,-6.3452,0
40,-1,426,180,40.258,91.355,46.051,-7.6546,-7.4579,0
40,-1,378,182,33.73,76.541,38.492,-7.2299,-5.889,0
40,-1,587,242,40.258,91.355,20.52,-9.9134,-12.024,0
40,-1,563,244,36.706,83.294,8.8206,-9.8089,-11.477,0
40,-1,406,182,43.462,98.624,5.0308,-8.4078,-7.424,0
41,-1,568,236,40.258,91.355,95.186,-9.7543,-11.591,0
41,-1,593,236,40.258,91.355,67.218,-9.5596,-11.998,0
41,-1,367,177,33.73,76.541,66.788,-6.9711,-5.4356,0
41,-1,428,187,36.706,83.294,56.296,-7.5875,-7.4204,0
41,-1,388,182,33.73,76.541,49.987,-7.1376,-6.095,0
41,-1,378,187,33.73,76.541,8.515,-7.5808,-6.1047,0
42,-1,372,177,33.73,76.541,85.488,-6.9243,-5.5408,0
42,-1,562,236,40.258,91.355,81.931,-9.8011,-11.493,0
42,-1,586,229,43.462,98.624,77.026,-9.6063,-11.9,0
42,-1,433,191,30.979,70.299,50.862,-6.9482,-7.1139,0
42,-1,389,174,40.258,91.355,42.016,-7.5816,-6.4909,0
42,-1,747,285,26,59,14.85,-9.3144,-14.616,0
43,-1,562,230,40.258,91.355,90.724,-9.4872,-11.36,0
43,-1,587,230,40.258,91.355,85.058,-9.2901,-11.773,0
43,-1,372,177,33.73,76.541,73.433,-6.9243,-5.5408,0
43,-1,435,187,33.73,76.541,73.087,-7.062,-7.2523,0
43,-1,383,182,33.73,76.541,42.607,-7.1837,-5.9921,0
43,-1,574,236,40.258,91.355,38.914,-9.7075,-11.689,0
43,-1,726,273,52,118,34.545,-11.491,-15.082,0
43,-1,550,236,40.258,91.355,24.33,-9.8949,-11.298,0
43,-1,393,187,33.73,76.541,23.784,-7.4436,-6.4084,0
44,-1,372,177,33.73,76.541,95.808,-6.9243,-5.5408,0
44,-1,438,186,30.979,70.299,92.817,-6.5424,-7.016,0
44,-1,580,227,36.706,83.294,89.074,-8.7578,-11.377,0
44,-1,715,278,47.48,107.74,86.365,-11.34,-14.815,0
44,-1,550,230,40.258,91.355,69.6,-9.5821,-11.161,0
44,-1,383,182,33.73,76.541,26.704,-7.1837,-5.9921,0
45,-1,372,177,33.73,76.541,111.27,-6.9243,-5.5408,0
45,-1,440,182,33.73,76.541,101,-6.6605,-7.157,0
45,-1,543,230,40.258,91.355,84.025,-9.6375,-11.045,0
45,-1,574,224,40.258,91.355,80.099,-9.068,-11.424,0
45,-1,713,275,43.462,98.624,54.575,-10.857,-14.609,0
45,-1,429,187,33.73,76.541,17.73,-7.1163,-7.1323,0
45,-1,383,182,33.73,76.541,17.676,-7.1837,-5.9921,0
46,-1,442,186,30.979,70.299,114.41,-6.5058,-7.0977,0
46,-1,372,177,33.73,76.541,104.13,-6.9243,-5.5408,0
46,-1,575,227,36.706,83.294,89.397,-8.7981,-11.292,0
46,-1,708,271,47.48,107.74,68.266,-11.094,-14.629,0
46,-1,537,224,40.258,91.355,62.765,-9.3639,-10.802,0
46,-1,433,181,30.979,70.299,34.671,-6.2174,-6.7075,0
47,-1,371,181,30.979,70.299,104.34,-6.7956,-5.4067,0
47,-1,442,181,30.979,70.299,102.06,-6.1341,-6.8945,0
47,-1,568,218,40.258,91.355,72.985,-8.782,-11.184,0
47,-1,531,224,40.258,91.355,67.147,-9.4121,-10.701,0
47,-1,700,271,47.48,107.74,66.491,-11.149,-14.514,0
47,-1,429,172,33.73,76.541,23.359,-6.0173,-6.5176,0
48,-1,367,177,33.73,76.541,102.91,-6.9711,-5.4356,0
48,-1,442,181,30.979,70.299,100.34,-6.1341,-6.8945,0
48,-1,569,221,36.706,83.294,77.687,-8.504,-11.046,0
48,-1,524,227,36.706,83.294,74.359,-9.2105,-10.422,0
48,-1,433,177,30.979,70.299,65.71,-5.9124,-6.5379,0
48,-1,686,257,52,118,55.349,-11.098,-14.317,0
48,-1,378,182,33.73,76.541,19.832,-7.2299,-5.889,0
49,-1,367,177,33.73,76.541,109.32,-6.9711,-5.4356,0
49,-1,438,177,30.979,70.299,103.46,-5.8657,-6.6432,0
49,-1,563,221,36.706,83.294,77.709,-8.553,-10.943,0
49,-1,519,224,40.258,91.355,66.567,-9.5086,-10.498,0
49,-1,686,263,47.48,107.74,35.15,-10.901,-14.205,0
49,-1,428,172,30.979,70.299,27.196,-5.5675,-6.2126,0
49,-1,378,182,33.73,76.541,21.514,-7.2299,-5.889,0
49,-1,506,218,40.258,91.355,12.018,-9.2852,-10.122,0
50,-1,367,177,33.73,76.541,100.81,-6.9711,-5.4356,0
50,-1,438,177,30.979,70.299,87.334,-5.8657,-6.6432,0
50,-1,513,218,40.258,91.355,85.058,-9.2282,-10.242,0
50,-1,558,221,36.706,83.294,66.498,-8.5938,-10.856,0
50,-1,678,249,52,118,34.082,-10.804,-14.09,0
50,-1,428,172,30.979,70.299,30.624,-5.5675,-6.2126,0
51,-1,367,177,33.73,76.541,102.42,-6.9711,-5.4356,0
51,-1,507,221,36.706,83.294,77.041,-9.0122,-9.9698,0
51,-1,431,179,28.364,64.364,60.577,-5.628,-6.2999,0
51,-1,546,215,36.706,83.294,59.967,-8.3409,-10.493,0
51,-1,664,256,47.48,107.74,50.119,-10.747,-13.781,0
51,-1,496,227,36.706,83.294,13.808,-9.4385,-9.9421,0
51,-1,695,313,26,59,10.509,-10.996,-14.218,0
52,-1,367,177,33.73,76.541,103.14,-6.9711,-5.4356,0
52,-1,501,215,36.706,83.294,78.11,-8.715,-9.6972,0
52,-1,544,219,33.73,76.541,70.553,-8.1946,-10.343,0
52,-1,659,262,43.462,98.624,61.259,-10.662,-13.631,0
52,-1,427,175,28.364,64.364,43.821,-5.3455,-6.0339,0
52,-1,400,176,36.706,83.294,6.724,-7.08,-6.4244,0
53,-1,367,177,33.73,76.541,97.919,-6.9711,-5.4356,0
53,-1,656,256,47.48,107.74,80.592,-10.805,-13.662,0
53,-1,541,215,36.706,83.294,72.256,-8.3824,-10.405,0
53,-1,501,215,36.706,83.294,61.979,-8.715,-9.6972,0
53,-1,427,175,28.364,64.364,21.929,-5.3455,-6.0339,0
53,-1,490,221,36.706,83.294,21.169,-9.1526,-9.673,0
54,-1,367,177,33.73,76.541,99.596,-6.9711,-5.4356,0
54,-1,538,213,33.73,76.541,96.985,-7.8775,-10.071,0
54,-1,653,255,43.462,98.624,78.178,-10.383,-13.431,0
54,-1,496,215,36.706,83.294,57.389,-8.7568,-9.6084,0
55,-1,367,182,33.73,76.541,82.816,-7.3318,-5.6618,0
55,-1,529,210,36.706,83.294,82.652,-8.1822,-10.056,0
55,-1,642,249,47.48,107.74,74.674,-10.588,-13.343,0
55,-1,488,211,40.258,91.355,66.039,-9.0386,-9.6165,0
55,-1,382,145,52,118,29.346,-7.4528,-6.3882,0
55,-1,435,137,26,59,9.1177,-1.2326,-3.9367,0
56,-1,371,181,30.979,70.299,84.227,-6.7956,-5.4067,0
56,-1,484,215,36.706,83.294,78.735,-8.8572,-9.395,0
56,-1,524,204,36.706,83.294,75.517,-7.8543,-9.7956,0
56,-1,638,241,52,118,72.114,-10.732,-13.376,0
56,-1,394,176,36.706,83.294,30.407,-7.1352,-6.3018,0
57,-1,372,177,33.73,76.541,87.613,-6.9243,-5.5408,0
57,-1,479,210,36.706,83.294,85.034,-8.6034,-9.1563,0
57,-1,523,208,33.73,76.541,79.205,-7.6904,-9.6529,0
57,-1,627,242,47.48,107.74,64.654,-10.371,-12.997,0
57,-1,389,168,40.258,91.355,49.243,-7.1627,-6.2404,0
57,-1,362,182,33.73,76.541,18.515,-7.3782,-5.5582,0
58,-1,371,176,36.706,83.294,85.883,-7.3471,-5.8298,0
58,-1,476,213,33.73,76.541,72.086,-8.4037,-8.9422,0
58,-1,518,208,33.73,76.541,68.993,-7.7332,-9.5607,0
58,-1,622,233,52,118,42.31,-10.48,-13.001,0
58,-1,389,174,40.258,91.355,32.905,-7.5816,-6.4909,0
59,-1,376,168,40.258,91.355,91.607,-7.2825,-5.9738,0
59,-1,476,219,33.73,76.541,81.885,-8.7648,-9.1267,0
59,-1,512,204,36.706,83.294,78.561,-7.9563,-9.5764,0
59,-1,620,234,47.48,107.74,57.18,-10.037,-12.747,0
59,-1,364,174,40.258,91.355,35.455,-7.8096,-5.9874,0
59,-1,389,174,40.258,91.355,33.303,-7.5816,-6.4909,0
60,-1,371,181,30.979,70.299,86.409,-6.7956,-5.4067,0
60,-1,507,204,36.706,83.294,71.398,-7.9989,-9.485,0
60,-1,473,210,36.706,83.294,68.846,-8.6542,-9.0478,0
60,-1,613,234,47.48,107.74,63.7,-10.09,-12.638,0
60,-1,382,174,40.258,91.355,42.215,-7.6453,-6.3503,0
61,-1,502,203,33.73,76.541,97.092,-7.5493,-9.1098,0
61,-1,467,204,36.706,83.294,79.233,-8.3408,-8.7504,0
61,-1,605,234,47.48,107.74,78.401,-10.15,-12.512,0
61,-1,376,174,40.258,91.355,64.249,-7.7,-6.2295,0
61,-1,361,171,28.364,64.364,57.305,-5.6529,-4.3809,0
61,-1,394,181,36.706,83.294,14.657,-7.4855,-6.5102,0
62,-1,496,198,36.706,83.294,85.903,-7.7133,-9.0979,0
62,-1,605,227,47.48,107.74,85.831,-9.8028,-12.379,0
62,-1,466,203,33.73,76.541,75.983,-7.8622,-8.4322,0
62,-1,370,168,40.258,91.355,72.144,-7.3379,-5.8504,0
62,-1,352,167,30.979,70.299,70.109,-5.8931,-4.3057,0
62,-1,382,174,40.258,91.355,35.428,-7.6453,-6.3503,0
63,-1,371,186,30.979,70.299,81.511,-7.1609,-5.6346,0
63,-1,496,198,36.706,83.294,78.952,-7.7133,-9.0979,0
63,-1,347,167,30.979,70.299,71.002,-5.9416,-4.1937,0
63,-1,605,227,47.48,107.74,70.918,-9.8028,-12.379,0
63,-1,466,208,33.73,76.541,70.003,-8.18,-8.5979,0
63,-1,382,174,40.258,91.355,33.603,-7.6453,-6.3503,0
63,-1,455,213,33.73,76.541,19.965,-8.5834,-8.5571,0
63,-1,484,204,36.706,83.294,17.537,-8.1952,-9.0632,0
64,-1,490,198,36.706,83.294,93.18,-7.7651,-8.9859,0
64,-1,367,182,33.73,76.541,81.684,-7.3318,-5.6618,0
64,-1,599,229,43.462,98.624,78.585,-9.5053,-12.111,0
64,-1,339,171,28.364,64.364,75.759,-5.8668,-3.8845,0
64,-1,466,208,33.73,76.541,71.976,-8.18,-8.5979,0
64,-1,379,168,43.462,98.624,31.929,-7.7317,-6.3515,0
64,-1,348,175,28.364,64.364,23.331,-6.1018,-4.298,0
64,-1,455,203,33.73,76.541,16.198,-7.9582,-8.2242,0
65,-1,331,171,28.364,64.364,110.9,-5.9449,-3.703,0
65,-1,461,203,33.73,76.541,75.928,-7.9058,-8.3377,0
65,-1,367,182,33.73,76.541,65.047,-7.3318,-5.6618,0
65,-1,490,201,30.979,70.299,61.888,-7.1314,-8.6014,0
65,-1,598,220,47.48,107.74,57.457,-9.4975,-12.128,0
65,-1,450,208,33.73,76.541,21.522,-8.3184,-8.2997,0
65,-1,382,174,40.258,91.355,15.7,-7.6453,-6.3503,0
66,-1,326,171,28.364,64.364,132.65,-5.9938,-3.5893,0
66,-1,455,203,33.73,76.541,84.919,-7.9582,-8.2242,0
66,-1,484,193,36.706,83.294,77.499,-7.4921,-8.711,0
66,-1,371,181,30.979,70.299,74.579,-6.7956,-5.4067,0
66,-1,593,222,43.462,98.624,49.663,-9.1814,-11.867,0
66,-1,382,145,52,118,14.773,-7.4528,-6.3882,0
66,-1,442,210,30.979,70.299,12.412,-8.1445,-7.9938,0
66,-1,317,166,28.364,64.364,7.2138,-5.6694,-3.1005,0
67,-1,317,171,28.364,64.364,102.23,-6.0819,-3.3841,0
67,-1,486,198,33.73,76.541,81.384,-7.3595,-8.6446,0
67,-1,450,193,36.706,83.294,80.038,-7.7901,-8.0634,0
67,-1,371,181,30.979,70.299,73.523,-6.7956,-5.4067,0
67,-1,591,212,47.48,107.74,72.106,-9.1274,-11.846,0
67,-1,439,198,36.706,83.294,24.906,-8.2081,-8.0285,0
68,-1,311,173,26,59,87.185,-5.9051,-3.0532,0
68,-1,450,198,33.73,76.541,81.579,-7.6764,-7.9546,0
68,-1,485,201,30.979,70.299,78.733,-7.1755,-8.505,0
68,-1,367,182,33.73,76.541,76.861,-7.3318,-5.6618,0
68,-1,591,212,47.48,107.74,63.123,-9.1274,-11.846,0
68,-1,319,177,26,59,33.023,-6.153,-3.4624,0
68,-1,440,203,33.73,76.541,24.077,-8.0894,-7.9398,0
68,-1,461,203,33.73,76.541,23.749,-7.9058,-8.3377,0
69,-1,371,181,30.979,70.299,93.087,-6.7956,-5.4067,0
69,-1,304,171,28.364,64.364,87.868,-6.2096,-3.0865,0
69,-1,445,193,36.706,83.294,78.79,-7.8341,-7.9677,0
69,-1,476,193,33.73,76.541,77.043,-7.1101,-8.2812,0
69,-1,586,215,43.462,98.624,57.746,-8.8537,-11.598,0
69,-1,491,217,26,59,15.614,-7.4746,-8.749,0
69,-1,361,186,30.979,70.299,13.38,-7.2541,-5.4262,0
70,-1,476,193,33.73,76.541,101.67,-7.1101,-8.2812,0
70,-1,296,171,28.364,64.364,95.901,-6.2884,-2.9026,0
70,-1,371,181,30.979,70.299,87.473,-6.7956,-5.4067,0
70,-1,444,187,40.258,91.355,78.39,-7.955,-8.0569,0
70,-1,583,205,47.48,107.74,57.181,-8.8059,-11.559,0
70,-1,304,175,28.364,64.364,24.108,-6.529,-3.3111,0
70,-1,432,193,40.258,91.355,17.065,-8.4399,-8.038,0
71,-1,579,208,43.462,98.624,89.349,-8.5138,-11.318,0
71,-1,371,181,30.979,70.299,87.618,-6.7956,-5.4067,0
71,-1,473,187,36.706,83.294,82.034,-7.1872,-8.2966,0
71,-1,445,193,33.73,76.541,76.144,-7.386,-7.6768,0
71,-1,290,162,30.979,70.299,63.493,-6.0932,-2.6115,0
71,-1,435,198,33.73,76.541,25.617,-7.809,-7.6655,0
71,-1,382,145,52,118,18.885,-7.4528,-6.3882,0
71,-1,457,205,30.979,70.299,10.211,-7.6894,-8.105,0
72,-1,439,187,36.706,83.294,91.914,-7.4893,-7.6354,0
72,-1,371,181,30.979,70.299,87.683,-6.7956,-5.4067,0
72,-1,473,181,36.706,83.294,85.49,-6.7721,-8.0841,0
72,-1,287,173,26,59,79.705,-6.1429,-2.4947,0
